345602762239620,Dong my secondary school,1
140472639319072,THPT Lomonosov,1
481677661939927,University of Economics and Business Việt Nam National University Ha Noi,1
275216879202122,Trường THPT Thượng Cát,1
113221605393909,THDL Lương Thế Vinh,1
240809109367677,THPT Nguyen Sieu,1
270166536349779,THPT Nhân Chính - Hà Nội,3
196062783737274,Akita Prefectural Noshiro High School,1
282996161805344,遵义县第二中学,1
120170134685863,Trần Phú Gifted High School,1
173845426038073,HỘI NHỮNG HỌC SINH RA TRƯƠNG CỦA TRƯỜNG THPT CHƯƠNG MỸ A,2
110417158980042,Ha Tinh high school for gifted students,1
165832916821879,THPT Liên Hà - Đông Anh,2
104368939605973,THCS Le Quy Don,2
170967719673598,THCS Lương Thế Vinh,4
138665262829133,trung hoc pho thong hong bang,1
111303988911976,THPT Yên Hoà,6
418491641521755,Trường THPT DTNT tỉnh Thanh Hóa,1
108492982515869,assumption college siracha,1
181353465292463,THPT Ba Đình - Nga Sơn,2
155970587847046,WomenTrouserstore,1
169667506379651,THPT Phụ Dực - Thái Bình,2
449891445075215,THPT Thạch Thất,5
449753955055232,THPT Đông Thành,1
110753048952838,Anglo-Chinese - Indep.,1
162769503743033,Chu Van An High School (Hanoi),6
114745758612896,THPT Chu Văn An - An Giang,2
146936645413807,Hội học sinh trường THPT Lê Quý Đôn - Đống Đa - Hà Nội :X,2
271542872966984,THPT Nguyễn Trung Ngạn,1
114336985249882,NTT 2skul,1
292019717535166,Trường THPT Lê Quý Đôn -  Trấn Yên - Yên Bái,1
174917862638302,THPT chuyên Lê Quý Đôn,1
396284123754551,THCS Vũ Kiệt,1
255132174603600,THPT GIAO THUY A,4
166915823361970,Phương Liệt,2
458610874218011,Đồng Khánh - Hai Bà Trưng,1
614635445222616,THCS Đông Xuyên,1
106507286051161,Marie Curie Vietnam,1
103053219734496,Hwa Chong Institution,1
131670017044352,trường THPT Nghĩa Dân,1
932124930137043,Trung Học Cơ Sở Xi Măng,1
128257443857902,THPT Nguyen Sieu,1
648515355176551,HSGS/B0k24,1
226624757467169,THPT Tam Duong,1
143556505741127,THPT Nguyễn Bỉnh Khiêm,4
151482361729017,Thăng Long - Đà Lạt,1
143146912393391,ptth duy tien B,1
382914691770688,le qui don,1
366101536811976,Trường THCS Chu Văn An - Thanh Hà - Hải Dương,2
106468066056892,THPT Phu Xuyen A,1
304513776355231,Handelshøyskolen BI,1
145943645479822,The Olympia Schools,6
425267714195297,Trường THPT Quảng Xương 2,1
110261152352378,THCS Tản Đà,1
123080861039571,THPT Phan Huy Chú,2
110877405603230,NTMK,2
128836630476280,THCS Marie Curie,7
106278832744531,Hanoi International School,1
301044466647031,THPT Tiên Lãng,1
145538255466963,Be Van Dan primary school,1
214811498680848,THPT chuyen Bien Hoa Ha Nam,1
243539265707334,THPT Yên Mỹ,1
106188189412065,St. Joseph's Collegiate Institute,1
459010204209939,Trường trung học cơ sở Đông Lĩnh,1
646794248697174,Trung học cơ sở Nguyễn Chích  Đông Sơn  Thanh Hóa,1
313471995460579,THPT Phạm Hồng Thái-Ba Đình-Hà Nội,3
113408325359150,PTTH Phan Đình Phùng,2
118231728199421,THPT chuyên Nguyễn Trãi,2
114381271015,Pusat Tingkatan Enam Meragang,1
121937021150372,THPT Chuyên Thái Bình,8
